-9.037246096830791942e+00,-3.277694590692239274e+01,7.300000000000000000e+01
-9.037246096830791942e+00,-3.277694590692239274e+01,8.000000000000000000e+01
-2.930327931822311172e+01,1.724290640229185811e+01,1.700000000000000000e+01
-2.930327931822311172e+01,1.724290640229185811e+01,2.400000000000000000e+01
-2.930327931822311172e+01,1.724290640229185811e+01,3.100000000000000000e+01
-2.930327931822311172e+01,1.724290640229185811e+01,3.800000000000000000e+01
-2.930327931822311172e+01,1.724290640229185811e+01,4.500000000000000000e+01
-2.930327931822311172e+01,1.724290640229185811e+01,5.200000000000000000e+01
-2.930327931822311172e+01,1.724290640229185811e+01,5.900000000000000000e+01
-2.930327931822311172e+01,1.724290640229185811e+01,6.600000000000000000e+01
-2.930327931822311172e+01,1.724290640229185811e+01,7.300000000000000000e+01
-2.930327931822311172e+01,1.724290640229185811e+01,8.000000000000000000e+01
2.426424721853820543e+01,2.381693319715326140e+01,1.700000000000000000e+01
2.426424721853820543e+01,2.381693319715326140e+01,2.400000000000000000e+01
2.426424721853820543e+01,2.381693319715326140e+01,3.100000000000000000e+01
2.426424721853820543e+01,2.381693319715326140e+01,3.800000000000000000e+01
2.426424721853820543e+01,2.381693319715326140e+01,4.500000000000000000e+01
2.426424721853820543e+01,2.381693319715326140e+01,5.200000000000000000e+01
2.426424721853820543e+01,2.381693319715326140e+01,5.900000000000000000e+01
2.426424721853820543e+01,2.381693319715326140e+01,6.600000000000000000e+01
2.426424721853820543e+01,2.381693319715326140e+01,7.300000000000000000e+01
2.426424721853820543e+01,2.381693319715326140e+01,8.000000000000000000e+01
1.669473419254795843e+01,-2.961901163509967816e+01,1.700000000000000000e+01
1.669473419254795843e+01,-2.961901163509967816e+01,2.400000000000000000e+01
1.669473419254795843e+01,-2.961901163509967816e+01,3.100000000000000000e+01
1.669473419254795843e+01,-2.961901163509967816e+01,3.800000000000000000e+01
1.669473419254795843e+01,-2.961901163509967816e+01,4.500000000000000000e+01
1.669473419254795843e+01,-2.961901163509967816e+01,5.200000000000000000e+01
1.669473419254795843e+01,-2.961901163509967816e+01,5.900000000000000000e+01
1.669473419254795843e+01,-2.961901163509967816e+01,6.600000000000000000e+01
1.669473419254795843e+01,-2.961901163509967816e+01,7.300000000000000000e+01
1.669473419254795843e+01,-2.961901163509967816e+01,8.000000000000000000e+01
-3.293941061973678330e+01,-8.425866603760811202e+00,1.700000000000000000e+01
-3.293941061973678330e+01,-8.425866603760811202e+00,2.400000000000000000e+01
-3.293941061973678330e+01,-8.425866603760811202e+00,3.100000000000000000e+01
-3.293941061973678330e+01,-8.425866603760811202e+00,3.800000000000000000e+01
-3.293941061973678330e+01,-8.425866603760811202e+00,4.500000000000000000e+01
-3.293941061973678330e+01,-8.425866603760811202e+00,5.200000000000000000e+01
-3.293941061973678330e+01,-8.425866603760811202e+00,5.900000000000000000e+01
-3.293941061973678330e+01,-8.425866603760811202e+00,6.600000000000000000e+01
-3.293941061973678330e+01,-8.425866603760811202e+00,7.300000000000000000e+01
-3.293941061973678330e+01,-8.425866603760811202e+00,8.000000000000000000e+01
4.217269723700622364e-01,3.399738440469759837e+01,2.400000000000000000e+01
4.217269723700622364e-01,3.399738440469759837e+01,3.100000000000000000e+01
4.217269723700622364e-01,3.399738440469759837e+01,3.800000000000000000e+01
4.217269723700622364e-01,3.399738440469759837e+01,4.500000000000000000e+01
4.217269723700622364e-01,3.399738440469759837e+01,5.200000000000000000e+01
4.217269723700622364e-01,3.399738440469759837e+01,5.900000000000000000e+01
4.217269723700622364e-01,3.399738440469759837e+01,6.600000000000000000e+01
4.217269723700622364e-01,3.399738440469759837e+01,7.300000000000000000e+01
4.217269723700622364e-01,3.399738440469759837e+01,8.000000000000000000e+01
3.272026664572583599e+01,-9.240354464662141609e+00,2.400000000000000000e+01
3.272026664572583599e+01,-9.240354464662141609e+00,3.100000000000000000e+01
3.272026664572583599e+01,-9.240354464662141609e+00,3.800000000000000000e+01
3.272026664572583599e+01,-9.240354464662141609e+00,4.500000000000000000e+01
3.272026664572583599e+01,-9.240354464662141609e+00,5.200000000000000000e+01
3.272026664572583599e+01,-9.240354464662141609e+00,5.900000000000000000e+01
3.272026664572583599e+01,-9.240354464662141609e+00,6.600000000000000000e+01
3.272026664572583599e+01,-9.240354464662141609e+00,7.300000000000000000e+01
3.272026664572583599e+01,-9.240354464662141609e+00,8.000000000000000000e+01
-1.742431332137460842e+01,-2.919577546972450577e+01,2.400000000000000000e+01
-1.742431332137460842e+01,-2.919577546972450577e+01,3.100000000000000000e+01
-1.742431332137460842e+01,-2.919577546972450577e+01,3.800000000000000000e+01
-1.742431332137460842e+01,-2.919577546972450577e+01,4.500000000000000000e+01
-1.742431332137460842e+01,-2.919577546972450577e+01,5.200000000000000000e+01
-1.742431332137460842e+01,-2.919577546972450577e+01,5.900000000000000000e+01
-1.742431332137460842e+01,-2.919577546972450577e+01,6.600000000000000000e+01
-1.742431332137460842e+01,-2.919577546972450577e+01,7.300000000000000000e+01
-1.742431332137460842e+01,-2.919577546972450577e+01,8.000000000000000000e+01
-2.366598860372699065e+01,2.441149285497026256e+01,1.700000000000000000e+01
-2.366598860372699065e+01,2.441149285497026256e+01,2.400000000000000000e+01
-2.366598860372699065e+01,2.441149285497026256e+01,3.100000000000000000e+01
-2.366598860372699065e+01,2.441149285497026256e+01,3.800000000000000000e+01
-2.366598860372699065e+01,2.441149285497026256e+01,4.500000000000000000e+01
-2.366598860372699065e+01,2.441149285497026256e+01,5.200000000000000000e+01
-2.366598860372699065e+01,2.441149285497026256e+01,5.900000000000000000e+01
-2.366598860372699065e+01,2.441149285497026256e+01,6.600000000000000000e+01
-2.366598860372699065e+01,2.441149285497026256e+01,7.300000000000000000e+01
-2.366598860372699065e+01,2.441149285497026256e+01,8.000000000000000000e+01
2.972198250378446716e+01,1.651071640010602337e+01,1.700000000000000000e+01
2.972198250378446716e+01,1.651071640010602337e+01,2.400000000000000000e+01
2.972198250378446716e+01,1.651071640010602337e+01,3.100000000000000000e+01
2.972198250378446716e+01,1.651071640010602337e+01,3.800000000000000000e+01
2.972198250378446716e+01,1.651071640010602337e+01,4.500000000000000000e+01
2.972198250378446716e+01,1.651071640010602337e+01,5.200000000000000000e+01
2.972198250378446716e+01,1.651071640010602337e+01,5.900000000000000000e+01
2.972198250378446716e+01,1.651071640010602337e+01,6.600000000000000000e+01
2.972198250378446716e+01,1.651071640010602337e+01,7.300000000000000000e+01
2.972198250378446716e+01,1.651071640010602337e+01,8.000000000000000000e+01
8.221414772597109177e+00,-3.299103422351172554e+01,1.700000000000000000e+01
8.221414772597109177e+00,-3.299103422351172554e+01,2.400000000000000000e+01
8.221414772597109177e+00,-3.299103422351172554e+01,3.100000000000000000e+01
8.221414772597109177e+00,-3.299103422351172554e+01,3.800000000000000000e+01
8.221414772597109177e+00,-3.299103422351172554e+01,4.500000000000000000e+01
8.221414772597109177e+00,-3.299103422351172554e+01,5.200000000000000000e+01
8.221414772597109177e+00,-3.299103422351172554e+01,5.900000000000000000e+01
8.221414772597109177e+00,-3.299103422351172554e+01,6.600000000000000000e+01
8.221414772597109177e+00,-3.299103422351172554e+01,7.300000000000000000e+01
8.221414772597109177e+00,-3.299103422351172554e+01,8.000000000000000000e+01
-3.399411500489036086e+01,6.325701813140622853e-01,1.700000000000000000e+01
-3.399411500489036086e+01,6.325701813140622853e-01,2.400000000000000000e+01
-3.399411500489036086e+01,6.325701813140622853e-01,3.100000000000000000e+01
-3.399411500489036086e+01,6.325701813140622853e-01,3.800000000000000000e+01
-3.399411500489036086e+01,6.325701813140622853e-01,4.500000000000000000e+01
-3.399411500489036086e+01,6.325701813140622853e-01,5.200000000000000000e+01
-3.399411500489036086e+01,6.325701813140622853e-01,5.900000000000000000e+01
-3.399411500489036086e+01,6.325701813140622853e-01,6.600000000000000000e+01
-3.399411500489036086e+01,6.325701813140622853e-01,7.300000000000000000e+01
-3.399411500489036086e+01,6.325701813140622853e-01,8.000000000000000000e+01
9.443107402197195910e+00,3.266232879925386356e+01,1.700000000000000000e+01
9.443107402197195910e+00,3.266232879925386356e+01,2.400000000000000000e+01
9.443107402197195910e+00,3.266232879925386356e+01,3.100000000000000000e+01
9.443107402197195910e+00,3.266232879925386356e+01,3.800000000000000000e+01
9.443107402197195910e+00,3.266232879925386356e+01,4.500000000000000000e+01
9.443107402197195910e+00,3.266232879925386356e+01,5.200000000000000000e+01
9.443107402197195910e+00,3.266232879925386356e+01,5.900000000000000000e+01
9.443107402197195910e+00,3.266232879925386356e+01,6.600000000000000000e+01
9.443107402197195910e+00,3.266232879925386356e+01,7.300000000000000000e+01
9.443107402197195910e+00,3.266232879925386356e+01,8.000000000000000000e+01
2.908714860552790427e+01,-1.760505001412765225e+01,1.700000000000000000e+01
2.908714860552790427e+01,-1.760505001412765225e+01,2.400000000000000000e+01
2.908714860552790427e+01,-1.760505001412765225e+01,3.100000000000000000e+01
2.908714860552790427e+01,-1.760505001412765225e+01,3.800000000000000000e+01
2.908714860552790427e+01,-1.760505001412765225e+01,4.500000000000000000e+01
2.908714860552790427e+01,-1.760505001412765225e+01,5.200000000000000000e+01
2.908714860552790427e+01,-1.760505001412765225e+01,5.900000000000000000e+01
2.908714860552790427e+01,-1.760505001412765225e+01,6.600000000000000000e+01
2.908714860552790427e+01,-1.760505001412765225e+01,7.300000000000000000e+01
2.908714860552790427e+01,-1.760505001412765225e+01,8.000000000000000000e+01
-2.455779950316568971e+01,-2.351413369789146657e+01,1.700000000000000000e+01
-2.455779950316568971e+01,-2.351413369789146657e+01,2.400000000000000000e+01
-2.455779950316568971e+01,-2.351413369789146657e+01,3.100000000000000000e+01
-2.455779950316568971e+01,-2.351413369789146657e+01,3.800000000000000000e+01
-2.455779950316568971e+01,-2.351413369789146657e+01,4.500000000000000000e+01
-2.455779950316568971e+01,-2.351413369789146657e+01,5.200000000000000000e+01
-2.455779950316568971e+01,-2.351413369789146657e+01,5.900000000000000000e+01
-2.455779950316568971e+01,-2.351413369789146657e+01,6.600000000000000000e+01
-2.455779950316568971e+01,-2.351413369789146657e+01,7.300000000000000000e+01
-2.455779950316568971e+01,-2.351413369789146657e+01,8.000000000000000000e+01
-1.632606352284731344e+01,2.982381011621342637e+01,1.700000000000000000e+01
-1.632606352284731344e+01,2.982381011621342637e+01,2.400000000000000000e+01
-1.632606352284731344e+01,2.982381011621342637e+01,3.100000000000000000e+01
-1.632606352284731344e+01,2.982381011621342637e+01,3.800000000000000000e+01
-1.632606352284731344e+01,2.982381011621342637e+01,4.500000000000000000e+01
-1.632606352284731344e+01,2.982381011621342637e+01,5.200000000000000000e+01
-1.632606352284731344e+01,2.982381011621342637e+01,5.900000000000000000e+01
-1.632606352284731344e+01,2.982381011621342637e+01,6.600000000000000000e+01
-1.632606352284731344e+01,2.982381011621342637e+01,7.300000000000000000e+01
-1.632606352284731344e+01,2.982381011621342637e+01,8.000000000000000000e+01
3.304138882693435164e+01,8.016646704660123746e+00,1.700000000000000000e+01
3.304138882693435164e+01,8.016646704660123746e+00,2.400000000000000000e+01
3.304138882693435164e+01,8.016646704660123746e+00,3.100000000000000000e+01
3.304138882693435164e+01,8.016646704660123746e+00,3.800000000000000000e+01
3.304138882693435164e+01,8.016646704660123746e+00,4.500000000000000000e+01
3.304138882693435164e+01,8.016646704660123746e+00,5.200000000000000000e+01
3.304138882693435164e+01,8.016646704660123746e+00,5.900000000000000000e+01
3.304138882693435164e+01,8.016646704660123746e+00,6.600000000000000000e+01
3.304138882693435164e+01,8.016646704660123746e+00,7.300000000000000000e+01
3.304138882693435164e+01,8.016646704660123746e+00,8.000000000000000000e+01
-8.433890584408405555e-01,-3.398953802122209567e+01,1.700000000000000000e+01
-8.433890584408405555e-01,-3.398953802122209567e+01,2.400000000000000000e+01
-8.433890584408405555e-01,-3.398953802122209567e+01,3.100000000000000000e+01
-8.433890584408405555e-01,-3.398953802122209567e+01,3.800000000000000000e+01
-8.433890584408405555e-01,-3.398953802122209567e+01,4.500000000000000000e+01
-8.433890584408405555e-01,-3.398953802122209567e+01,5.200000000000000000e+01
-8.433890584408405555e-01,-3.398953802122209567e+01,5.900000000000000000e+01
-8.433890584408405555e-01,-3.398953802122209567e+01,6.600000000000000000e+01
-8.433890584408405555e-01,-3.398953802122209567e+01,7.300000000000000000e+01
-8.433890584408405555e-01,-3.398953802122209567e+01,8.000000000000000000e+01
-0.000000000000000000e+00,-3.400000000000000000e+01,8.000000000000000000e+01
-3.283236440267543088e+01,8.833790111267699530e+00,8.000000000000000000e+01
-2.951490147093432981e+01,-1.687810982192728915e+01,8.000000000000000000e+01
-8.629994333909232651e+00,3.288652000131200026e+01,8.000000000000000000e+01
